"row","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"9710",2015-02-18 08:37:00,20.8566666666667,27.0666666666667,14,1430,0.00412402149464584,0
"9711",2015-02-18 08:38:00,20.84,27.0225,14,1427.5,0.00411299880518423,0
"9712",2015-02-18 08:38:59,20.84,27,14,1416.25,0.00410955153343404,0
"9713",2015-02-18 08:39:59,20.89,27.0333333333333,14,1422,0.00412742144360835,0
"9714",2015-02-18 08:41:00,20.89,27,14,1427,0.00412229841538944,0
"9715",2015-02-18 08:42:00,20.89,27,14,1402,0.00412229841538944,0
"9716",2015-02-18 08:43:00,20.865,26.9725,14,1404,0.00411170076791517,0
"9717",2015-02-18 08:44:00,20.89,26.945,14,1406.5,0.00411384560210811,0
"9718",2015-02-18 08:44:59,20.89,27,14,1410,0.00412229841538944,0
"9719",2015-02-18 08:45:59,20.8233333333333,26.9266666666667,14,1414,0.00409408668890024,0
"9720",2015-02-18 08:47:00,20.79,26.89,14,1412.5,0.00408003912420573,0
"9721",2015-02-18 08:48:00,20.815,26.9175,14,1418.5,0.00409057116041118,0
"9722",2015-02-18 08:49:00,20.84,26.945,10.5,1428,0.00410112502896133,0
"9723",2015-02-18 08:50:00,20.79,26.89,7,1472.4,0.00408003912420573,0
"9724",2015-02-18 08:51:00,20.8233333333333,26.9266666666667,9.33333333333333,1482.33333333333,0.00409408668890024,0
"9725",2015-02-18 08:51:59,20.89,27,4.66666666666667,1492,0.00412229841538944,0
"9726",2015-02-18 08:53:00,20.865,26.945,7,1469,0.00410748097147587,0
"9727",2015-02-18 08:54:00,20.84,26.895,7,1463.5,0.00409346476717158,0
"9728",2015-02-18 08:55:00,20.815,26.815,7,1471.75,0.0040748924983746,0
"9729",2015-02-18 08:55:59,20.865,26.865,7,1500.25,0.0040952055234278,0
"9730",2015-02-18 08:57:00,20.8233333333333,26.8933333333333,9.33333333333333,1514,0.00408898517747052,0
"9731",2015-02-18 08:57:59,20.815,26.8925,13.5,1499.25,0.0040867470240924,0
"9732",2015-02-18 08:58:59,20.8566666666667,26.89,20.6666666666667,1485.66666666667,0.00409692632044227,0
"9733",2015-02-18 09:00:00,20.865,26.865,17,1476.25,0.0040952055234278,0
"9734",2015-02-18 09:01:00,20.865,26.865,12,1462.5,0.0040952055234278,0
"9735",2015-02-18 09:02:00,20.84,26.84,7,1452.5,0.00408503869569835,0
"9736",2015-02-18 09:03:00,20.815,26.815,7,1448,0.0040748924983746,
"9737",2015-02-18 09:04:00,20.8233333333333,26.8233333333333,13.3333333333333,1448.66666666667,0.00407827227407053,
"9738",2015-02-18 09:04:59,20.815,26.815,11.5,1443.25,0.0040748924983746,
"9739",2015-02-18 09:06:00,20.79,26.79,10,1450.5,0.00406476689601859,
"9740",2015-02-18 09:07:00,20.84,26.84,12,1446.5,0.00408503869569835,
"9741",2015-02-18 09:08:00,20.79,26.79,14,1444.66666666667,0.00406476689601859,
"9742",2015-02-18 09:08:59,20.79,26.7675,10,1455,0.00406133074735774,
"9743",2015-02-18 09:10:00,20.79,26.745,50.75,1463.75,0.0040578946364152,
"9744",2015-02-18 09:10:59,20.79,27.1225,296,1467,0.00411554993495501,
"9745",2015-02-18 09:11:59,20.79,27.03,419,1488,0.00410142149548129,
"9746",2015-02-18 09:13:00,20.79,27.2966666666667,429,1486,0.00414215386246472,
"9747",2015-02-18 09:14:00,20.815,27.4175,430.75,1511.75,0.00416706369826767,
"9748",2015-02-18 09:15:00,20.815,27.7175,429.75,1505.25,0.00421296819328694,
"9749",2015-02-18 09:16:00,20.865,27.745,423.5,1514.5,0.00423026193160229,
"9750",2015-02-18 09:16:59,20.89,27.745,423.5,1521.5,0.00423681810140671,
"9751",2015-02-18 09:17:59,20.89,28.0225,418.75,1632,0.0042794854718673,
"9752",2015-02-18 09:19:00,21,28.1,409,1864,0.00432073200293677,
